,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
2021-10-14,1225.76857072,1233.53071977,1219.7993524,1225.79117641,8767286.55000391,3625.0,3670.0,3608.2,3611.45,6442299.0,819.0,845.0,819.0,843.7,14757288.0
2021-10-18,1211.35630909,1246.0364775,1208.49650785,1229.05955959,13821199.10690977,3603.45,3652.7,3601.45,3647.1499,3590107.0,852.5,862.5,833.525,835.15,28856456.0
2021-10-19,1236.4131721,1248.91897522,1229.241086,1240.06734997,8980727.18340623,3669.0,3690.1001,3625.2,3634.1499,3135441.0,837.725,846.225,835.5,844.35,8987540.0
2021-10-20,1245.01513613,1245.01513613,1221.75124925,1225.79117641,12922548.54553405,3612.0,3630.0,3578.3,3608.8501,2933693.0,844.55,849.375,832.225,836.925,10908568.0
2021-10-21,1238.04727291,1238.319676,1181.6692744,1190.43011375,21179086.17968209,3604.1001,3607.45,3511.25,3532.5,4871211.0,835.9,840.975,830.425,838.15,9738190.0
2021-10-22,1189.29529,1209.67667916,1185.43688925,1192.65432291,11211384.14665714,3560.0,3561.6001,3485.0,3498.8501,2691670.0,840.05,854.0,835.375,840.375,12175554.0
2021-10-25,1216.53106,1216.53106,1166.598815,1181.0337731,17485241.65096122,3503.0,3514.55,3450.0,3492.95,2595594.0,845.0,845.0,806.9,828.5,16426766.0
2021-10-26,1187.97893984,1211.49239716,1181.64653253,1207.92909598,9912786.01633073,3494.5,3529.0,3475.0,3482.6001,3878763.0,825.0,836.925,823.175,826.375,12090656.0
2021-10-27,1203.821034,1215.0784856,1189.27259352,1192.65432291,10061342.1247132,3483.0,3511.25,3483.0,3489.75,2510813.0,826.375,832.525,818.65,821.4,13249642.0
2021-10-28,1189.29529,1197.44332453,1175.90436975,1179.58124409,10051056.38650936,3518.0,3518.0,3415.0,3421.6499,2424942.0,825.0,825.0,793.575,796.8,17797750.0
2021-10-29,1178.46902603,1178.46902603,1135.59543015,1151.27869438,14470394.63176551,3400.05,3461.0,3385.95,3397.75,3960501.0,795.0,801.0,780.0,791.425,12406874.0
2021-11-01,1151.27869438,1160.243802,1132.14561134,1151.9822851,15739298.72370049,3437.95,3487.0,3412.95,3476.3999,2020718.0,792.5,805.5,791.775,802.65,8122320.0
2021-11-02,1155.2505775,1156.612366,1132.66758487,1135.1868936,10745395.4854223,3494.0,3513.6001,3469.75,3484.2,3087414.0,803.0,811.0,800.025,803.375,13237722.0
2021-11-03,1137.57002348,1143.90234,1117.1204995,1127.37935159,12189381.83131962,3504.2,3519.8999,3466.05,3492.25,1537639.0,802.55,804.95,787.775,790.725,10207338.0
2021-11-04,1131.62354703,1137.04795916,1130.284455,1134.30177647,1734101.88145957,3512.95,3513.25,3505.0,3508.6499,328991.0,797.5,798.925,795.05,796.975,1096808.0
2021-11-08,1143.62993691,1143.90234,1115.03237841,1135.70891253,20676353.92720676,3548.0,3548.0,3481.2,3502.75,2526082.0,796.05,802.35,785.225,800.125,18943580.0
2021-11-09,1137.0933975,1147.94226716,1128.94536298,1144.67402015,15944039.76829001,3508.0,3535.0,3496.0,3505.7,1782692.0,797.3,797.3,784.525,786.125,12695476.0
2021-11-10,1142.40437265,1161.151661,1136.48054728,1157.47478666,10424471.20092437,3498.0,3519.7,3480.2,3484.3,1516489.0,784.0,784.5,775.0,777.625,13714126.0
2021-11-11,1153.00362648,1166.82577975,1150.96094373,1159.58560423,10901300.75264992,3480.0,3510.05,3436.0,3488.2,1284514.0,775.025,777.45,767.8,774.15,7999404.0
2021-11-12,1163.37587016,1179.64928813,1160.6977315,1177.08463184,8857639.78767628,3506.0,3534.1499,3485.7,3526.05,1747259.0,775.0,779.525,772.525,776.5,14914092.0
2021-11-15,1180.2167,1181.2153449,1166.598815,1170.1394651,4883375.0615459,3528.0,3569.6001,3528.0,3553.3,1809157.0,781.05,785.925,777.2,778.625,9533594.0
2021-11-16,1167.52937048,1168.8684625,1132.5541025,1142.94904266,11526662.17992001,3569.0,3575.55,3542.0,3556.3999,2013204.0,777.5,778.6,770.8,774.0,8245406.0
2021-11-17,1134.34712402,1134.34712402,1117.1204995,1118.482288,10372172.33072537,3550.6001,3562.8501,3506.3999,3521.8999,1632914.0,768.45,772.0,764.25,765.4,7598878.0
2021-11-18,1116.66657,1129.8305255,1112.14997148,1122.70383235,8647477.19634877,3515.1499,3520.8501,3451.6001,3475.7,2136598.0,763.025,771.75,762.625,769.7,9152874.0
2021-11-22,1105.81770034,1111.6733455,1067.1882545,1072.97585562,24526636.84558946,3478.3999,3515.95,3440.3,3458.3999,3167936.0,773.0,776.35,749.525,757.675,15261272.0
2021-11-23,1059.04021998,1089.99821187,1048.1232155,1083.00774297,25749386.19323045,3445.0,3480.95,3407.8,3464.25,2153461.0,751.0,763.9,748.175,757.775,11235214.0
2021-11-24,1080.35221,1093.92465666,1063.80647973,1067.36978091,17100814.1132048,3472.2,3493.05,3424.0,3443.3,2161746.0,762.0,768.175,757.025,759.025,30802286.0
2021-11-25,1077.1747035,1135.731609,1069.97987553,1131.62354703,43109088.5258614,3443.8999,3463.0,3434.05,3445.8999,1849619.0,757.4,766.65,753.5,762.975,10251652.0
2021-11-26,1120.2072201,1124.65577459,1090.11169425,1095.15035709,16026026.06792464,3425.0,3490.0,3411.8999,3446.8501,1941251.0,750.0,753.35,742.5,744.95,18624936.0
2021-11-29,1107.17948884,1134.82375,1089.02230884,1108.26887425,24731036.42746286,3447.1499,3529.3501,3406.45,3502.0,2981745.0,747.4,753.825,731.0,750.625,12990996.0
2021-11-30,1120.298006,1123.88400366,1084.36953147,1091.88197391,32708847.95987042,3491.0,3563.75,3491.0,3529.1499,5588446.0,747.5,764.5,743.275,746.775,25221542.0
2021-12-01,1104.4104735,1123.021583,1100.82447584,1119.8440765,10273128.31618126,3535.0,3590.0,3535.0,3577.8,2102118.0,747.5,753.525,744.55,752.325,8677634.0
2021-12-02,1121.06968615,1133.0988179,1117.39290259,1127.03890447,12932554.5046092,3589.2,3648.0,3574.1001,3642.8999,3152938.0,752.25,764.4,750.0,762.875,11203110.0
2021-12-03,1134.09741741,1134.14285575,1089.4308,1093.17571837,19543061.20223515,3646.45,3665.95,3630.8501,3640.45,2486263.0,762.9,767.975,753.525,756.775,8124694.0
2021-12-06,1096.693672,1100.7790375,1069.97987553,1072.45388209,10504569.54218662,3640.45,3658.0,3522.0,3536.3999,1849642.0,756.5,759.4,748.675,751.9,7029532.0
2021-12-07,1078.60453603,1091.246518,1071.27362,1081.19202497,11422494.02164874,3562.5,3598.0,3524.3,3584.5,1484458.0,756.975,766.0,754.95,762.85,12427534.0
2021-12-08,1100.37054634,1103.8657581,1092.29055585,1097.64696934,8890008.25017982,3601.0,3646.45,3601.0,3626.8999,1428660.0,768.0,777.525,767.0,776.9,15295534.0
2021-12-09,1105.3183325,1123.43007416,1100.7790375,1115.05512027,13433914.29726422,3610.0,3634.75,3566.0,3601.75,1567957.0,772.6,777.35,761.0,763.425,11747744.0
2021-12-10,1107.70146238,1119.390147,1103.20760572,1116.18994403,8503910.84959228,3585.0,3642.0,3575.1001,3636.8,1510718.0,762.45,764.0,754.225,761.275,7779384.0
2021-12-13,1122.79461825,1123.06702134,1091.246518,1093.81117428,13116900.31161227,3650.0,3662.0,3601.7,3609.6499,1883864.0,763.0,768.825,753.6,755.575,10322142.0
2021-12-14,1080.35221,1092.154377,1077.35622991,1080.42025403,13208187.61503714,3605.0,3635.0,3576.7,3623.8,1747007.0,751.25,758.0,748.525,751.225,9191100.0
2021-12-15,1082.167928,1091.7004475,1071.77298784,1077.2654894,9523185.86917131,3620.0,3623.0,3558.1499,3570.3501,1603233.0,751.5,761.675,747.825,750.0,10115148.0
2021-12-16,1092.01819815,1096.46670725,1075.20006478,1091.20107966,9924071.90984503,3582.0,3608.45,3570.0,3581.6001,2072320.0,756.4,758.5,747.0,750.05,13210432.0
2021-12-17,1088.54563748,1093.062236,1053.11644,1062.39929827,21400876.12724002,3602.5,3651.3501,3573.7,3584.3501,4333992.0,748.5,753.0,733.85,736.525,14994768.0
2021-12-20,1052.14053697,1052.14053697,1020.02502484,1033.75639222,14564763.91157658,3589.0,3606.0,3510.1499,3556.8999,2312310.0,726.0,729.0,707.05,712.825,21156668.0
2021-12-21,1049.18999522,1064.918607,1040.4971999,1049.14455688,13050641.12378684,3582.6499,3641.2,3566.3999,3608.3,2340989.0,719.75,725.375,715.0,720.9,9118750.0
2021-12-22,1055.34064916,1076.67533566,1054.024299,1074.04263534,17953041.16608416,3624.0,3636.8,3606.25,3630.75,1224328.0,726.15,728.0,717.85,722.6,8577484.0
2021-12-23,1077.628633,1080.35221,1070.38845748,1073.65674988,9223705.44324614,3648.0,3670.5,3630.0,3662.7,1792861.0,726.625,728.9,718.425,722.05,9779166.0
2021-12-24,1075.812915,1085.799364,1061.08290273,1077.0839176,8018020.41947043,3685.0,3705.0,3644.8,3670.8999,2209923.0,722.75,726.0,714.0,719.45,5561024.0
2021-12-27,1071.97721073,1079.444351,1065.87190434,1075.92639738,4084220.12669368,3671.0,3700.0,3653.1001,3696.1001,1534135.0,714.45,727.0,711.075,725.4,4705098.0
2021-12-28,1078.35496559,1091.63240347,1077.19739998,1088.70446741,6480924.9013338,3710.0,3725.0,3693.8501,3706.55,1456218.0,730.35,733.45,726.7,730.4,5450678.0
2021-12-29,1085.3454345,1098.0554605,1081.30550734,1090.56562375,15682565.24416237,3692.25,3719.95,3685.0,3694.7,1456923.0,728.025,730.5,723.7,726.925,7668702.0
2021-12-30,1089.4308,1091.67775102,1064.73708059,1070.86512884,29822371.09507093,3681.3501,3740.0,3680.0,3733.75,1966475.0,729.25,733.425,722.5,730.75,7215918.0
2021-12-31,1077.1747035,1082.12248966,1071.27362,1074.97310003,9635346.45798522,3742.8,3760.0,3731.3,3738.3501,1207141.0,730.75,742.4,730.75,739.7,6325736.0
2022-01-03,1073.5432675,1093.03953952,1072.88506973,1091.17847397,5512029.95178767,3750.0,3830.0,3745.0,3817.75,2346158.0,742.5,761.5,740.25,759.825,9069184.0
2022-01-04,1096.64823366,1117.1204995,1091.246518,1115.80414934,11028639.90994196,3831.1001,3889.1499,3811.7,3884.75,2488606.0,760.0,766.45,753.9,764.275,8857352.0
2022-01-05,1117.574429,1124.3833715,1104.38777702,1121.02433859,11838001.27552847,3865.0,3870.0,3812.3999,3860.95,1733031.0,768.4,786.0,764.05,782.425,14332638.0
2022-01-06,1112.6719904,1113.942993,1093.5161655,1096.92063675,14688366.80585862,3812.0,3835.0,3772.0,3807.45,1810293.0,771.5,777.375,765.025,769.875,9628930.0
2022-01-07,1103.47991803,1115.78140748,1094.67368573,1105.772262,13330790.35400872,3820.0,3864.8999,3796.3999,3853.5,2460591.0,772.0,783.375,767.95,775.275,11179384.0
2022-01-10,1113.035134,1115.3047815,1096.71636848,1106.680121,9400942.21679798,3978.0,3978.0,3861.0,3879.8501,3937092.0,779.0,786.0,772.75,779.575,8856496.0
2022-01-11,1105.772262,1123.45281603,1105.3183325,1114.64658373,16475424.04712626,3856.0,3925.0,3856.0,3915.8999,1906106.0,780.775,784.35,773.9,782.95,8389198.0
2022-01-12,1121.79597335,1146.14929103,1118.9362175,1144.40170784,15047274.96230141,3925.0,3929.0,3836.55,3859.8999,3203744.0,784.0,788.325,776.0,778.325,21085530.0
2022-01-13,1144.46975188,1153.4348595,1138.63671241,1150.84746135,12054451.18680324,3918.0,3923.0,3857.0,3897.8999,6684507.0,777.5,777.5,760.2,764.0,41963896.0
2022-01-14,1150.7112825,1165.37320535,1146.55787297,1152.5270005,20262558.39287819,3877.8501,3977.0,3860.05,3968.1499,3348123.0,765.0,774.35,759.5,772.575,11208968.0
2022-01-17,1152.073071,1164.3291675,1151.6191415,1158.54156638,8170480.21774306,3992.7,4043.0,3962.3,4019.1499,3442604.0,765.0,778.0,759.575,760.75,22989372.0
2022-01-18,1159.67639013,1163.12629972,1141.97313963,1144.7194131,6318679.44251255,4033.95,4041.7,3980.0,3990.6001,2389041.0,766.5,775.45,761.5,764.625,12341152.0
2022-01-19,1148.441635,1153.888789,1138.9091155,1144.62867259,9918181.12724553,4012.0,4012.0,3910.5,3914.6499,3102539.0,767.0,769.875,756.675,759.225,14317626.0
2022-01-20,1134.84644648,1139.34034852,1114.3969225,1124.58763977,16769571.04572406,3910.0,3920.0,3811.0,3826.55,6176776.0,764.225,764.25,750.05,754.5,15197846.0
2022-01-21,1113.035134,1135.84509138,1113.035134,1124.76925697,13561046.37394133,3807.0,3851.55,3771.1001,3833.5,3112358.0,750.0,764.9,742.8,760.8,11537694.0
2022-01-24,1123.4755125,1136.97991513,1069.04941084,1079.39891266,22233653.02321176,3840.0,3849.6499,3740.1001,3771.3501,3258414.0,754.975,760.625,733.775,743.325,11868508.0
2022-01-25,1066.53005673,1084.27865478,1046.3074975,1077.28818588,24918970.89746316,3769.5,3809.3999,3722.2,3769.8999,3330501.0,729.325,747.5,722.0,744.025,13594248.0
2022-01-27,1060.379312,1069.50334034,1049.05377098,1061.33260934,20354319.33813511,3731.0,3733.3999,3625.1001,3649.25,5718297.0,725.0,742.5,717.5,737.475,28617838.0
2022-01-28,1073.5432675,1078.49105366,1056.92940241,1060.31126797,14912346.5207703,3646.0,3729.8,3646.0,3690.05,3143862.0,738.75,743.35,730.0,731.625,24925208.0
2022-01-31,1071.3644059,1092.33590341,1069.5486879,1083.34819009,12346207.94638815,3749.0,3758.0,3721.3999,3736.25,2739393.0,736.375,745.775,733.4,742.85,12842546.0
2022-02-01,1093.062236,1098.78179309,1065.41797484,1079.76210165,13420658.93492271,3770.0,3808.0,3736.3999,3800.6499,2105169.0,754.25,758.5,736.725,748.5,14739484.0
2022-02-02,1092.6083065,1092.6083065,1078.12800084,1081.96365973,10184759.96823295,3827.8999,3864.0,3800.6499,3856.2,1984212.0,755.975,767.5,752.8,765.6,13969290.0
2022-02-03,1085.799364,1090.08899777,1065.4633224,1067.98263112,9732489.29624534,3851.0,3882.5,3816.05,3824.6001,1960538.0,764.375,769.975,754.5,757.675,10564762.0
2022-02-04,1062.6489595,1066.03073428,1053.61580784,1058.24584335,11245713.26604682,3815.3,3824.7,3769.0,3814.8999,2307366.0,764.2,766.425,757.05,762.0,11579958.0
2022-02-07,1063.102889,1069.8210456,1046.3074975,1051.80008984,10893156.31612398,3791.0,3831.8,3756.1499,3779.0,1919149.0,756.05,759.5,730.0,734.075,12268042.0
2022-02-08,1057.95074378,1071.27362,1048.577145,1069.48059848,12261992.225665,3791.55,3799.7,3721.0,3743.45,2946443.0,738.2,739.225,722.275,730.925,13981130.0
2022-02-09,1076.33488853,1083.6205024,1070.365761,1081.94096325,11677784.76613659,3750.0,3777.95,3746.1001,3760.55,1638721.0,737.0,749.85,733.5,748.8,11308342.0
2022-02-10,1087.47890315,1087.47890315,1073.58870584,1080.82883598,12672366.5238765,3789.8,3789.8,3758.0,3770.3501,2112459.0,757.0,767.75,750.825,762.55,14314530.0
2022-02-11,1077.28818588,1082.39489275,1064.05618634,1078.71801841,16209263.77333925,3752.5,3752.5,3690.0,3694.95,3851488.0,750.125,762.5,749.75,759.425,10711104.0
2022-02-14,1062.30851238,1068.98127603,1049.9389335,1061.53683223,10898408.23299653,3724.0,3793.25,3710.0,3733.75,5951745.0,745.0,749.725,734.65,736.85,14656620.0
2022-02-15,1067.2790404,1100.27966966,1060.24313315,1097.57883452,11399668.89131462,3786.0,3835.0,3748.0,3817.8,3931683.0,738.0,762.45,736.525,758.9,13135066.0
2022-02-16,1103.048685,1104.4104735,1087.59238552,1095.30918702,10566165.01020533,3844.0,3854.1001,3806.0,3813.1001,3256906.0,767.175,767.375,753.5,757.875,10032264.0
2022-02-17,1098.55482834,1114.35148416,1093.970095,1109.17673325,13067610.7192857,3825.0,3835.0,3779.0,3784.2,3134372.0,756.55,761.0,751.0,753.25,7351208.0
2022-02-18,1109.58522441,1115.03237841,1098.57743403,1100.50663441,6888455.14556776,3769.0,3815.95,3757.6001,3793.8999,3688883.0,749.15,758.5,745.225,756.175,7796128.0
2022-02-21,1094.877954,1106.45315625,1082.44033109,1089.38536166,11292431.97456874,3810.0,3827.8,3705.55,3719.3999,7465922.0,752.0,765.35,747.775,761.05,7468066.0
2022-02-22,1068.05067516,1087.56964366,1065.44058053,1084.4375755,13719974.13695299,3650.0,3667.8999,3570.0,3586.3999,5408531.0,744.9,761.05,743.975,755.35,9536196.0
2022-02-23,1089.93016784,1092.40403823,1074.905056,1077.65132948,7432024.13590657,3611.0,3622.8999,3555.6499,3563.8,2426203.0,762.55,762.85,747.825,750.45,9029562.0
2022-02-24,1046.3074975,1062.14959166,1018.34539491,1023.95146963,25261026.21662615,3474.0,3483.8501,3391.1001,3401.6499,5039136.0,724.95,737.475,703.575,709.7,23630766.0
2022-02-25,1035.00469834,1047.64658952,1033.25702437,1036.75228153,14813080.00471439,3468.0,3530.0,3462.0,3520.75,2549723.0,719.975,732.95,716.425,728.05,18318654.0
2022-02-28,1018.1638685,1074.61004722,1018.1638685,1071.06935173,21652631.08037702,3490.0,3563.75,3455.8999,3554.2,3288942.0,713.0,719.275,707.025,713.125,24880832.0
2022-03-02,1059.67572127,1089.8847295,1057.2925914,1088.77260223,21829878.86885518,3552.5,3571.95,3506.0,3546.1499,2761341.0,693.25,699.2,677.2,687.125,38505560.0
2022-03-03,1089.4308,1096.17169847,1075.83561148,1079.58052985,10356636.87863424,3562.8501,3578.6001,3530.1001,3544.3999,1928039.0,690.5,696.0,681.45,685.5,17527922.0
2022-03-04,1068.0961135,1073.22551685,1053.27536072,1055.63574873,10985877.76295658,3501.5,3561.2,3487.05,3524.3501,2370257.0,680.0,693.0,668.45,683.25,21219364.0
2022-03-07,1034.36915165,1049.53044234,1008.631349,1016.59781173,18283224.59765228,3450.0,3548.0,3431.55,3484.8999,3054130.0,659.25,666.175,648.525,662.4,27054458.0
2022-03-08,1003.86508925,1019.525657,989.56631,1014.75939725,21644424.96026366,3460.0,3609.0,3460.0,3599.95,3300992.0,651.1,667.0,646.0,663.9,39212492.0
2022-03-09,1014.986362,1074.4511265,1014.14654703,1068.59548134,20754683.27130094,3605.0,3654.0,3597.05,3632.6001,2719654.0,665.0,687.35,659.425,685.575,23134694.0
2022-03-10,1089.4308,1091.7004475,1071.27362,1085.91284638,18280360.71680735,3684.0,3684.0,3615.0,3620.95,2005441.0,713.5,713.5,690.125,696.35,22273206.0
2022-03-11,1078.55918848,1094.4240245,1078.55918848,1089.04491453,12461844.84595075,3603.25,3639.8501,3592.8501,3599.1499,1623423.0,694.0,704.475,686.35,698.4,15150780.0
2022-03-14,1083.48427816,1100.50663441,1077.628633,1097.98741647,8479779.34899583,3580.0,3648.3501,3580.0,3643.0,1765688.0,707.5,725.0,707.5,721.275,25018126.0
2022-03-15,1102.11812952,1102.11812952,1062.58091547,1072.83967677,16191368.92402895,3659.0,3659.0,3585.3999,3593.8999,3651133.0,721.75,724.75,705.875,712.0,18867928.0
2022-03-16,1081.260069,1093.01679766,1079.03585984,1090.95150922,11335777.91264943,3640.5,3668.0,3616.25,3655.8999,3090475.0,723.5,727.5,718.1,724.075,13364108.0
2022-03-17,1104.29699113,1133.64348791,1096.28518084,1126.51684015,21779362.21373583,3696.6001,3710.0,3660.3,3672.75,3600452.0,736.0,744.9,735.275,740.025,14823954.0
2022-03-21,1109.403698,1127.560878,1107.1340505,1120.02560291,12199586.05906864,3696.0,3713.95,3615.0,3626.7,2413831.0,743.5,746.825,736.4,743.25,12257876.0
2022-03-22,1116.71200834,1150.68858603,1113.76146659,1148.96360853,22933257.25690884,3640.0,3711.0,3625.0,3700.95,2907611.0,740.65,749.0,728.6,747.075,10461814.0
2022-03-23,1145.2641285,1164.26112347,1145.2641285,1152.6177864,15720055.6474078,3708.0,3729.8,3690.0,3712.3999,1596195.0,753.5,759.4,736.8,739.625,31188256.0
2022-03-24,1139.363045,1173.02187203,1139.363045,1170.52525978,13387878.51417456,3700.0,3758.2,3695.0,3749.8501,1879046.0,733.0,734.825,717.275,721.325,20160044.0
2022-03-25,1172.27293375,1187.479572,1169.7763215,1178.33293797,14459681.51442019,3759.8999,3779.5,3672.0,3707.45,1690133.0,725.5,726.0,709.5,715.45,16366462.0
2022-03-28,1184.755995,1193.72110263,1174.08865175,1190.18045253,10056387.61085146,3695.0,3713.0,3661.2,3707.7,1760990.0,715.45,719.0,700.8,716.4,15754886.0
2022-03-29,1197.466021,1197.466021,1183.57573291,1190.45281023,8828893.03294895,3694.75,3722.0,3691.0,3705.3501,2689063.0,720.5,730.125,715.0,725.9,12377448.0
2022-03-30,1198.32844166,1220.162496,1187.97893984,1213.33085703,16075245.16472272,3738.0,3738.0,3706.2,3731.55,1583455.0,736.0,741.375,727.025,738.475,20109742.0
2022-03-31,1209.69942103,1211.85558615,1193.19912909,1195.99075013,13444255.1100997,3740.0,3754.6499,3720.2,3739.95,2168110.0,735.5,742.35,732.95,735.175,14295714.0
2022-04-01,1196.558162,1209.79016153,1190.203149,1205.56870797,8055012.9480459,3748.0,3763.0,3728.05,3758.75,1387014.0,738.2,755.0,735.15,753.0,14568556.0
2022-04-04,1205.38709078,1214.2614125,1199.12281828,1209.13200915,8061399.4023301,3762.0,3780.0,3737.1001,3770.3501,1472994.0,790.0,861.05,781.275,828.4,97450970.0
2022-04-05,1203.41254284,1211.94632666,1189.61304065,1192.04156348,13369175.16927188,3772.0,3835.6001,3772.0,3814.8,2314947.0,833.35,833.35,801.0,804.125,30922582.0
2022-04-06,1174.36105484,1195.87726775,1174.36105484,1188.86405698,12461633.35936528,3809.3,3809.3,3731.1499,3755.3501,2051729.0,793.85,794.9,773.675,775.425,27027860.0
2022-04-07,1177.99249084,1182.940277,1165.2370265,1167.89255947,15754939.91908435,3745.5,3745.5,3679.0,3684.1499,2494829.0,770.65,770.675,756.85,758.375,40781732.0
2022-04-08,1162.05952,1191.5649375,1162.05952,1187.32065128,15405198.38433061,3690.0,3705.0,3642.5,3685.6499,2296773.0,756.05,762.875,748.65,757.325,41256322.0
2022-04-11,1180.2167,1197.71568223,1172.4998985,1184.8467809,9408544.71894865,3690.0,3712.3501,3656.1001,3696.3999,2291660.0,753.0,755.0,746.625,748.075,20799066.0
2022-04-12,1174.3156165,1181.39696209,1159.97139891,1162.53614598,13438179.27673791,3683.0,3739.0,3648.3501,3691.1001,4483476.0,742.0,753.425,740.075,746.75,27435402.0
2022-04-13,1168.64149775,1176.85766709,1155.47754225,1158.26916328,10526916.62471816,3707.0,3709.8501,3655.55,3661.95,1621672.0,745.0,751.15,731.325,732.475,28892520.0
