,RELIANCE.NS,TCS.NS,HDFCBANK.NS
2021-07-12 09:15:00,941.67674775,3188.3501,742.0
2021-07-13 09:15:00,947.82749248,3175.0,742.05
2021-07-14 09:15:00,944.74077188,3185.0,745.55
2021-07-15 09:15:00,943.49246575,3194.0,749.825
2021-07-16 09:15:00,947.62326959,3192.0,759.4
2021-07-19 09:15:00,949.73399638,3176.0,733.0
2021-07-20 09:15:00,945.989078,3156.1499,718.075
2021-07-22 09:15:00,952.41213503,3190.0,722.5
2021-07-23 09:15:00,954.18250548,3206.6499,717.65
2021-07-26 09:15:00,940.13343284,3190.8501,714.05
2021-07-27 09:15:00,926.924039,3161.1499,718.05
2021-07-28 09:15:00,915.23535437,3132.3999,702.0
2021-07-29 09:15:00,927.5595403,3190.3,706.65
2021-07-30 09:15:00,921.97620745,3162.3501,703.975
2021-08-02 09:15:00,926.53819893,3167.0,708.125
2021-08-03 09:15:00,937.0012739,3218.95,705.0
2021-08-04 09:15:00,947.3508665,3261.2,720.0
2021-08-05 09:15:00,955.18115038,3262.5,728.7
2021-08-06 09:15:00,943.60594813,3265.0,737.0
2021-08-09 09:15:00,938.04531175,3310.0,738.0
2021-08-10 09:15:00,941.33630062,3315.6001,744.5
2021-08-11 09:15:00,945.71667491,3327.1001,745.525
2021-08-12 09:15:00,955.5215975,3326.0,744.65
2021-08-13 09:15:00,957.31461902,3357.5,750.5
2021-08-16 09:15:00,966.03002003,3436.5,760.725
2021-08-17 09:15:00,974.97252197,3463.0,752.65
2021-08-18 09:15:00,977.12868709,3536.6001,754.175
2021-08-20 09:15:00,970.0473415,3500.0,743.025
2021-08-23 09:15:00,967.91387285,3561.8999,754.325
2021-08-24 09:15:00,978.49047559,3594.3999,763.725
2021-08-25 09:15:00,989.61174834,3607.05,774.0
2021-08-26 09:15:00,1000.9145475,3647.8999,771.725
2021-08-27 09:15:00,1005.93046848,3651.1001,772.625
2021-08-30 09:15:00,1015.3495056,3687.6001,775.8
2021-08-31 09:15:00,1017.82342138,3703.45,781.1
2021-09-01 09:15:00,1027.2424585,3707.0,787.25
