,RELIANCE.NS,TCS.NS,HDFCBANK.NS
2021-11-02 09:15:00,1135.1868936,3484.2,803.375
2021-11-03 09:15:00,1127.37935159,3492.25,790.725
2021-11-04 18:00:00,1134.30177647,3508.6499,796.975
2021-11-08 09:15:00,1135.70891253,3502.75,800.125
2021-11-09 09:15:00,1144.67402015,3505.7,786.125
2021-11-10 09:15:00,1157.47478666,3484.3,777.625
2021-11-11 09:15:00,1159.58560423,3488.2,774.15
2021-11-12 09:15:00,1177.08463184,3526.05,776.5
2021-11-15 09:15:00,1170.1394651,3553.3,778.625
2021-11-16 09:15:00,1142.94904266,3556.3999,774.0
2021-11-17 09:15:00,1118.482288,3521.8999,765.4
2021-11-18 09:15:00,1122.70383235,3475.7,769.7
2021-11-22 09:15:00,1072.97585562,3458.3999,757.675
2021-11-23 09:15:00,1083.00774297,3464.25,757.775
2021-11-24 09:15:00,1067.36978091,3443.3,759.025
2021-11-25 09:15:00,1131.62354703,3445.8999,762.975
2021-11-26 09:15:00,1095.15035709,3446.8501,744.95
2021-11-29 09:15:00,1108.26887425,3502.0,750.625
2021-11-30 09:15:00,1091.88197391,3529.1499,746.775
2021-12-01 09:15:00,1119.8440765,3577.8,752.325
2021-12-02 09:15:00,1127.03890447,3642.8999,762.875
2021-12-03 09:15:00,1093.17571837,3640.45,756.775
2021-12-06 09:15:00,1072.45388209,3536.3999,751.9
2021-12-07 09:15:00,1081.19202497,3584.5,762.85
2021-12-08 09:15:00,1097.64696934,3626.8999,776.9
2021-12-09 09:15:00,1115.05512027,3601.75,763.425
2021-12-10 09:15:00,1116.18994403,3636.8,761.275
